102.19.44.121,7393,murraylauren@smalllake.com.au,jeremysimon@gmail.com,The Chicago Stock Exchange Presents Its Lifetime Achievement,26/04/2016 22:06:21,7094
102.19.44.121,23427,amberblack@smalllake.com.au,zbrown@yahoo.com.au,Rob & Teb/39,29/07/2016 20:13:31,8344
102.19.44.121,31789,amberblack@smalllake.com.au,michaellee@yahoo.com.au,RE: EOTT Follow-up,02/04/2015 06:29:45,3504
102.19.44.121,20722,robertsondustin@smalllake.com.au,ellisannette@figueroa-wu.net,Fwd: PGE Limits Document,20/11/2015 10:06:25,3803
102.19.44.121,52837,robertsondustin@smalllake.com.au,franklintaylor@perez.org.au,Bowen et. al.,21/05/2016 19:50:36,8992
102.19.44.121,11002,michaelgray@smalllake.com.au,fsingh@hotmail.com.au,EES Daily for September 26th,10/10/2014 15:48:34,1131
102.19.44.121,3265,michaelgray@smalllake.com.au,lwaller@gmail.com,invoice for JOE THOLT 15 sep,01/11/2015 09:52:38,7770
102.19.44.121,16755,romeroandrew@smalllake.com.au,jennifercasey@sheppard-buchanan.org.au,Gary Hamel video conference,27/09/2015 09:13:35,5176
102.19.44.121,36504,romeroandrew@smalllake.com.au,jeffreysanchez@graham.info,dentist,12/01/2015 17:50:39,1252
102.19.44.121,20833,howelldaniel@smalllake.com.au,cpace@yahoo.com,Re: S. Cone Trading Issues,30/07/2016 09:13:18,1612
102.19.44.121,59137,mitchellmaria@smalllake.com.au,trujillodawn@hotmail.com.au,OASIS Posting - Partial Interim Service for Short-Term Firm              ,17/01/2015 09:22:14,5268
102.19.44.121,44548,mitchellmaria@smalllake.com.au,parkscarl@hotmail.com.au,RE: Amusing quotes,08/10/2014 02:29:00,4652
102.19.44.121,24154,emily06@smalllake.com.au,drewthompson@gmail.com,Re: Re[4]: FW: Victoria secret gift certificate,09/03/2015 00:59:09,5559
102.19.44.121,46769,emily06@smalllake.com.au,dana83@hotmail.com,Robert D. Simpson,20/06/2016 19:57:50,7207
102.19.44.121,23771,grahamdebbie@smalllake.com.au,englishcarolyn@cole-kelly.net,FW: Sign-off,11/12/2015 15:58:32,8158
102.19.44.121,8099,grahamdebbie@smalllake.com.au,hornbethany@murray.net,FW: Next EPRM article and meeting up in Houston,06/02/2015 02:35:01,8092
102.19.44.121,47772,shawnflores@smalllake.com.au,meyerphyllis@schwartz.com.au,Trulucks,23/08/2015 04:46:53,1792
102.19.44.121,33370,asmith@smalllake.com.au,david26@gmail.com,Free Aerospace/Defense Applications Software Seminars in Texas,03/07/2015 05:22:06,9473
102.19.44.121,25017,asmith@smalllake.com.au,brandyevans@hotmail.com,FW: Huber LOI,19/06/2015 19:49:17,1567
102.19.44.121,21398,chelsea64@smalllake.com.au,qvalencia@smith.org,Re: Tape recordings,15/10/2015 02:23:53,7876
102.19.44.121,24183,victoriayoung@smalllake.com.au,zbarrett@keller.edu,Screw Compressor Site Lease,24/12/2014 19:13:26,2888
102.19.44.121,7228,victoriayoung@smalllake.com.au,jsutton@evans-moss.biz,Follow Up Meeting,27/05/2016 09:41:42,1965
102.19.44.121,61996,victoriayoung@smalllake.com.au,andre82@booker.edu.au,FW: TCPL 2001& 2002 Tolls Application,08/04/2015 10:14:18,2622996
102.19.44.121,13840,annettejohnson@smalllake.com.au,kimberlywilliams@yahoo.com.au,ECS - 04075 - Update Meeting,18/09/2014 20:52:53,9376
102.19.44.121,54346,annettejohnson@smalllake.com.au,kkim@kim.edu.au,Weather Impact on Power Prices,24/06/2016 02:23:44,6694
102.19.44.121,57580,williamrobinson@smalllake.com.au,kimberly98@wheeler-miller.org.au,----> Want to Have Children? Take this Child Readiness Test First!,09/02/2016 11:12:42,9328
102.19.44.121,40356,howardmichael@smalllake.com.au,ybright@blair.net.au,Jessica Presley,15/07/2015 05:41:21,4685
102.19.44.121,12553,steven50@smalllake.com.au,dpineda@yahoo.com,Brian Constantine,14/05/2015 15:59:10,7116
102.19.44.121,52734,steven50@smalllake.com.au,lsalazar@gmail.com,Re: 2 topics,05/09/2014 00:34:15,5641
102.19.44.121,8757,sarahaguilar@smalllake.com.au,jsmith@herrera.edu.au,Enron Conference Call - Rescheduled for 5pm CST Today,12/08/2015 08:58:22,3422050
102.19.44.121,29935,sarahaguilar@smalllake.com.au,james67@hotmail.com,You are cordially invited.....,11/10/2014 01:25:42,6447
102.19.44.121,65493,samanthahunt@smalllake.com.au,deanna69@hotmail.com.au,Club Intrapreneur,11/05/2015 15:17:11,3710
102.19.44.121,54669,samanthahunt@smalllake.com.au,nicolenguyen@graves.biz,Wishing you well,16/08/2015 09:37:06,3409
102.19.44.121,30744,samanthalewis@smalllake.com.au,hhughes@jones.biz,Mtg: Shankman/Neal/Delainey - East Desk EB3314,09/09/2014 18:17:26,6350
102.19.44.121,44662,samanthalewis@smalllake.com.au,harrisrussell@yahoo.com.au,HOLD FOR Associate INTERVIEWS - RICE  (per Lexi Elliott),08/12/2015 00:57:16,5136
102.19.44.121,46665,natalie13@smalllake.com.au,traceyyang@saunders-young.net,Rockets game with kids,12/06/2016 06:09:58,6710
102.19.44.121,2995,natalie13@smalllake.com.au,michael29@robinson.com,Anne Labbe - Questions,11/11/2014 05:35:41,9451
102.19.44.121,32512,ryangood@smalllake.com.au,penajames@khan.net,FW: California Update 6/08/01,25/04/2015 16:56:45,7823
102.19.44.121,55464,ryangood@smalllake.com.au,xfisher@gmail.com,Mtg:  Mark Schroeder (Beverly Ashcroft),07/05/2015 03:03:49,9569
102.19.44.121,14633,zmercado@smalllake.com.au,kevin96@gmail.com,Reliant/BOM Ring Trades,02/05/2015 06:49:42,8001
102.19.44.121,15776,sandovalmichael@smalllake.com.au,michaelwilliamson@horn.com,Re: 5/22/2000 DPR,07/02/2015 23:41:36,9218
102.19.44.121,15347,sandovalmichael@smalllake.com.au,matthewreynolds@dixon.edu,Peoples Storage Monetization,26/01/2015 18:25:33,4155
102.19.44.121,56416,steven73@smalllake.com.au,stevenjones@hotmail.com,EB2639a:  Meet w/David Mims re: EOL,26/01/2016 09:39:42,6020
102.19.44.121,36407,lthomas@smalllake.com.au,lorrainehicks@collier.edu.au,FW: Electronic Filing and Electronic Service (Docket RM01-11),05/11/2014 23:03:38,6856
102.19.44.121,21667,kyletodd@smalllake.com.au,carl79@jefferson.edu,Mtg w/ Harry Kingerski & Jim Steffes,15/12/2014 03:03:05,8323
102.19.44.121,3271,garyjimenez@smalllake.com.au,thomascole@hotmail.com,RE: Paul Y'barbo,21/06/2016 22:04:08,8094
102.19.44.121,16520,garyjimenez@smalllake.com.au,cindyconner@dixon-velazquez.com,TRANSSTATUS 27926 CONFIRMED,12/11/2014 08:51:39,6570
102.19.44.121,10852,garyjimenez@smalllake.com.au,jfoster@gmail.com,Voice-mail follow up,20/12/2014 06:19:45,3670
102.19.44.121,2449,qphillips@smalllake.com.au,bhull@curtis.info,MTG: Phillip Berry,07/09/2014 05:43:41,8687
102.19.44.121,35874,hurstcarrie@smalllake.com.au,jennifer45@yahoo.com,lunch with Carson,16/04/2016 15:21:50,6184
102.19.44.121,19052,hurstcarrie@smalllake.com.au,mbuckley@salas.net.au,DA Suspension Analysis,08/12/2014 18:38:03,6688
102.19.44.121,62423,stevenclark@smalllake.com.au,mackchristopher@gmail.com,FW: FW: People just don't understand!!,03/04/2016 05:01:43,3576
102.19.44.121,42018,stevenclark@smalllake.com.au,santoschloe@yahoo.com,Note,05/01/2015 16:42:07,7146386
102.19.44.121,26852,stevenclark@smalllake.com.au,jessepatterson@lang.biz,Fwd: Fw: FW: THIS IS FOR MEN (Women can read),19/09/2014 19:38:10,3350
102.19.44.121,2891,shelly57@smalllake.com.au,jesusfoster@hotmail.com,Do Not Delete - Repeat parent for customer trip,10/12/2014 04:55:19,1647
102.19.44.121,50071,erin70@smalllake.com.au,lamcameron@good.org.au,RE: Trading Track Dinner,22/07/2016 10:08:43,8633
102.19.44.121,25948,erin70@smalllake.com.au,zwilliamson@combs-vazquez.com,Electric Trading Training - Shelly Corman Double Tree (HAVE TO ATTEND),06/02/2015 02:18:53,6037
102.19.44.121,51032,emily54@smalllake.com.au,kimberly02@hill.org,RE: Celebration Proposal,18/06/2016 01:02:14,545619
102.19.44.121,23086,natalie38@smalllake.com.au,david54@sullivan.net,CAISO ATC Final Comp HE1 01/18/2002,17/04/2016 17:46:45,5531
102.19.44.121,25419,angelathornton@smalllake.com.au,tmitchell@gmail.com,Meeting with Janet Dietrich and George McCormack re Project Tangerine (if QB,02/01/2015 10:34:22,9046060
102.19.44.121,13584,sonya58@smalllake.com.au,donalderickson@franco.edu,FW:  LNG Team List,06/02/2016 15:46:00,1607
102.19.44.121,42141,sonya58@smalllake.com.au,joshuaharding@hotmail.com,Wednesday Class Changes,16/10/2014 09:13:10,8138
102.19.44.121,1464,amandahenry@smalllake.com.au,holdenjacob@duke.biz,Enron Net Works Floor Meeting  EB3746A,31/10/2015 11:35:02,2002
102.19.44.121,40838,amandahenry@smalllake.com.au,hjarvis@castro.edu.au,ENA to ENA Upstream Master,24/02/2015 18:52:08,6247
102.19.44.121,1117,robbinsmeagan@smalllake.com.au,christinasmith@myers-colon.com.au,Tiger Natural Gas,21/01/2016 09:02:29,963813
102.19.44.121,22700,rodriguezsteven@smalllake.com.au,thomas07@hotmail.com.au,report info,28/12/2014 18:41:46,2456997
102.19.44.121,60209,dmcfarland@smalllake.com.au,xescobar@mcknight-carter.biz,Sanctions Committee Meeting,26/09/2014 13:53:41,3958
102.19.44.121,38117,millerjesse@smalllake.com.au,melissawalker@gmail.com,Pastoria Update,25/06/2016 10:05:02,6229
102.19.44.121,65117,macdonaldmichelle@smalllake.com.au,john00@yahoo.com,Dr. Lay's Visit,19/12/2015 16:40:43,8524
102.19.44.121,55684,dukemary@smalllake.com.au,shane84@leon.org.au,EOL Follow up Meeting,10/05/2016 03:08:13,6512
102.19.44.121,39364,dukemary@smalllake.com.au,jenniferjensen@yahoo.com.au,"VP PRC Committee Meeting  50th Floor Board Room, Enron Bldg.",04/11/2014 00:03:06
102.19.44.121,59877,dukemary@smalllake.com.au,markdavidson@hotmail.com.au,<<Concur Expense Document>> - Minnesota Power Outing,06/07/2015 12:19:39,4938
102.19.44.121,28047,ballandrea@smalllake.com.au,theresajohnson@cox.org.au,Forwarding Meridian Phones,03/08/2014 06:40:59,4678
102.19.44.121,60174,ballandrea@smalllake.com.au,johnsondonna@hotmail.com,This week's ENPOWER CLEANUP meeting,18/08/2014 16:51:34,6153
102.19.44.121,21301,davidjohn@smalllake.com.au,rowlandkenneth@hotmail.com,Suiza,11/11/2015 03:40:12,2571
102.19.44.121,41798,kmorris@smalllake.com.au,chloebarnes@hotmail.com,EPNG South mainline recuded by 40.000,31/10/2015 03:13:32,6814
102.19.44.121,60967,mossgregory@smalllake.com.au,taylorrobert@taylor.biz,FW: Reliance's Appeal,22/08/2014 20:19:58,2551
102.19.44.121,34351,mossgregory@smalllake.com.au,matthewbutler@yahoo.com,"Earning @ Risk Metric - Part II (Cassandra Schultz, David Port)",18/01/2015 12:07:16
102.19.44.121,32506,adamdavis@smalllake.com.au,zacharyparker@wilson.info,Bill Donovan re:  boardroom in new bldg.,04/01/2016 00:50:07,2989
102.19.44.121,57255,tamarasharp@smalllake.com.au,william43@gmail.com,Anatol calling,20/12/2015 08:51:13,4622
102.19.44.121,64664,mezasherry@smalllake.com.au,bradley25@yahoo.com,Re: Enron Corp. Legal Conference,30/08/2015 07:22:36,9412962
102.19.44.121,17103,eschmidt@smalllake.com.au,jacqueline16@larsen.org.au,Sample Documents,17/08/2014 01:29:19,4457
102.19.44.121,42451,eschmidt@smalllake.com.au,csmith@yahoo.com.au,Re: R-squared World Tour,25/01/2016 06:30:00,9840
102.19.44.121,12280,johnfoster@smalllake.com.au,jill74@hotmail.com,"Meeting w/Brian Redmond, Vince Kaminsky, & Tom Byargeon EB 3566 RE: Day Rat"
102.19.44.121,13920,iconley@smalllake.com.au,kingshirley@davis.com.au,"meet w mh, re tva",07/03/2016 06:22:06
102.19.44.121,25101,mayadam@smalllake.com.au,kristabailey@gmail.com,EnronOnline Content for Web,30/05/2016 17:43:00,6216
102.19.44.121,35197,jroman@smalllake.com.au,andrew33@garcia.org,Massages,08/12/2014 12:26:53,5672
102.19.44.121,45591,jroman@smalllake.com.au,andrew33@garcia.org,"ECS - 04104 - MBarnard, GPiper",17/12/2015 09:05:17
102.19.44.121,64133,morganthomas@smalllake.com.au,james01@stevens-arias.edu.au,Michigan Analyst Interviews,09/12/2014 19:55:42,1486
102.19.44.121,33130,james69@smalllake.com.au,josephmatthews@gould.edu.au,FW: Pictures of Sam,08/04/2015 00:37:19,9331
102.19.44.121,42372,geraldcooper@smalllake.com.au,swilliamson@rogers.com.au,RE: Conversions,15/07/2015 21:53:15,4732
102.19.44.121,65296,geraldcooper@smalllake.com.au,lauren40@yahoo.com,25,27/04/2015 18:26:05,7268
102.19.44.121,54783,hlowe@smalllake.com.au,bmartinez@shaw.edu.au,8:30a Wheels up to Denver - arrive at 9:35 a.m.,22/04/2016 19:28:49,1124
102.19.44.121,63807,blackkevin@smalllake.com.au,fischerwilliam@beck-nguyen.edu.au,FW: West VAR,19/12/2014 18:44:15,8253
102.19.44.121,11317,sara98@smalllake.com.au,daviskimberly@hotmail.com,Andrea Dahlke,29/07/2016 09:08:10,6831
102.19.44.121,7873,sara98@smalllake.com.au,hernandezvanessa@freeman-evans.edu,RE: Request Submitted: Access Request for maria.van.houten@enron.com,24/03/2015 16:27:57,4868
102.19.44.121,43154,kennethbender@smalllake.com.au,ifrench@hotmail.com,Re: QF Meeting Today--Highlights,27/04/2015 09:53:26,1091
102.19.44.121,45076,kennethbender@smalllake.com.au,lawrence50@hotmail.com.au,"Enron Actuals for January 4, 2000",19/03/2016 18:18:40
102.19.44.121,31245,jcook@smalllake.com.au,nreyes@jones.net,QBR - Hickerson & McConnell EB3316 - Stella 37892,05/04/2015 04:32:54,5239
102.19.44.121,15317,mwilliams@smalllake.com.au,michele59@yahoo.com.au,Fwd: FRIDAY HUMOR,14/10/2015 17:43:44,1260
102.19.44.121,44005,mwilliams@smalllake.com.au,littletimothy@hotmail.com.au,Re: Meeting Change,09/06/2016 03:42:00,7257
102.19.44.121,50401,justinspence@smalllake.com.au,sarahfisher@hotmail.com.au,Sub Committee Follo-up,11/09/2014 01:26:51,6800
102.19.44.121,38824,gallowaykristina@smalllake.com.au,david15@hotmail.com,Regulatory Roundtable (VCR),28/10/2015 09:41:07,2119
102.19.44.121,9270,jeffrey67@smalllake.com.au,burnsalexander@brady-ruiz.org,Blackberry for Darrell Schoolcraft,17/04/2016 07:48:07,5580
102.19.44.121,13003,jeffrey67@smalllake.com.au,erogers@johnson.org,FW: Advance Notice of Proposed Rulemaking-Standardizing Generator Interconnectio,03/07/2015 03:56:10,4462
102.19.44.121,56802,edward59@smalllake.com.au,rthomas@hotmail.com,Re: Please Submit Time Reports Today,12/02/2015 18:12:00,4641
102.19.44.121,48610,edward59@smalllake.com.au,fritzjo@kim.edu,Celebrate EnronOnline's Millionth Transaction,14/11/2015 09:01:08,9315
102.19.44.121,25555,thomasgentry@smalllake.com.au,melissa78@yahoo.com.au,Re: Fw: FERC & California markets,24/07/2015 08:44:41,4159
102.19.44.121,44819,dnixon@smalllake.com.au,joanbrown@gmail.com,"Quantum Courtney, Mysyk",20/04/2015 05:26:54
102.19.44.121,27065,wsmith@smalllake.com.au,gibsondebbie@hotmail.com.au,Out of Office AutoReply: TW Imbalance Meeting,05/02/2015 06:16:22,7198
102.19.44.121,27808,crystal56@smalllake.com.au,walkerstacey@harrison-yu.net.au,PG&E - EOL access and short term trading authority.,20/07/2015 10:14:18,1040
102.19.44.121,21382,rossrobert@smalllake.com.au,wward@yahoo.com.au,Need to leave for airport,25/06/2016 14:16:19,1806
102.19.44.121,49365,rossrobert@smalllake.com.au,fostercarol@hotmail.com.au,Re: GSI terms of business letter,26/04/2016 22:33:57,9980
102.19.44.121,18528,laurie06@smalllake.com.au,mccormickmichelle@hotmail.com.au,Amerex Power Closing Marks for 1-30-2002,25/03/2016 07:51:46,6159
102.19.44.121,20943,laurie06@smalllake.com.au,jhall@lowe-soto.net.au,Tori,25/07/2016 18:30:29,5500260
102.19.44.121,31249,kenneth66@smalllake.com.au,davidwoodard@thomas-wright.org,Sheri Stack - Chicago Mercantile Exchange Agreement (Linda Clemmons),18/11/2014 00:25:28,1229
102.19.44.121,54558,rmacias@smalllake.com.au,richard72@gmail.com,Start Date: 10/20/01; HourAhead hour: 15;  <CODESITE>,22/11/2014 10:52:07,7059
102.19.44.121,2154,eddie77@smalllake.com.au,richardsonjennifer@yahoo.com,Dan Temple,08/11/2015 08:03:04,5044
102.19.44.121,15503,ryanrodriguez@smalllake.com.au,tarmstrong@burgess.edu.au,"BP Capital Energy Equity International Holdings 1, L.P.",23/06/2015 22:02:55
102.19.44.121,45512,ryanrodriguez@smalllake.com.au,gary40@yahoo.com,Meeting with Alan Aronowitz and Wayne Gresham re Votorantim,05/12/2015 01:37:01,2934
102.19.44.121,34630,kimberly37@smalllake.com.au,mariabrown@dawson.org,Staffing.,14/10/2014 21:09:09,2626
102.19.44.121,43815,kimberly37@smalllake.com.au,mariabrown@dawson.org,Mtg w/ Greg Johnston (from Calgary) - EB3325,11/04/2016 22:00:22,3513846
102.19.44.121,26426,markbeltran@smalllake.com.au,christopher08@williams-ford.edu,Re: SWAP Group - June Calendar,16/08/2014 12:54:56,1209
102.19.44.121,54530,alyssadouglas@smalllake.com.au,ralphroberts@hotmail.com.au,PanEnergy Marketing March 2000 Production,22/10/2015 20:30:30,2300
102.19.44.121,27517,alyssadouglas@smalllake.com.au,danielsampson@benitez-hall.com.au,"My ""P"" Number",12/03/2016 17:25:39,1572
102.19.44.121,21565,dixonscott@smalllake.com.au,jeffreypeck@gmail.com,Executive Committee Meeting - Boardroom,27/04/2016 18:28:40,1044
102.19.44.121,30326,garciarobert@smalllake.com.au,huntchelsey@yahoo.com,RE: send me your info!,11/04/2015 19:25:25,1671
102.19.44.121,61063,garciarobert@smalllake.com.au,wwyatt@small-lucero.net.au,Start Date: 10/14/01; HourAhead hour: 16;  <CODESITE>,09/09/2015 16:26:58,1356
102.19.44.121,43706,kparker@smalllake.com.au,bruceroberts@yahoo.com.au,Agenda for 6/11/01 Meeting; 4:00 PM (EDT); 3:00 PM (CDT),12/12/2015 09:03:55,2785
102.19.44.121,18065,hwarner@smalllake.com.au,chapmandaniel@gmail.com,Re: FW: expertfinder - The Power of Who,10/03/2015 21:47:00,8471
102.19.44.121,56393,hwarner@smalllake.com.au,rossemily@walsh-turner.com,Meet w/Bob Shults re Direct connect,07/04/2015 07:09:07,9260
102.19.44.121,17305,nmorrow@smalllake.com.au,oberry@johnson.net,RE: Conference Call to Discuss Proposal for RTO Cost-Benefit Study,21/11/2014 04:02:11,3356
102.19.44.121,14257,nmorrow@smalllake.com.au,bettygross@yahoo.com.au,Transitional Steering Committee Mtg. in Greg's office,08/09/2015 20:34:38,3830
102.19.44.121,1363,carl36@smalllake.com.au,thompsonkaren@yahoo.com,Re: US Gas Ticker,16/12/2014 01:59:30,8451
102.19.44.121,13776,carl36@smalllake.com.au,steven31@reynolds.org.au,FW: resume for any asst. position in the events and planning department,26/07/2016 12:45:09,8916
102.19.44.121,3775,regina97@smalllake.com.au,tiffany69@lewis.net.au,FW: Electricity Restructuring,30/07/2015 20:39:11,7468
102.19.44.121,35015,acummings@smalllake.com.au,toddsullivan@hotmail.com.au,Re: Revised Australian Services Agreement,10/06/2015 08:44:18,8877
102.19.44.121,44387,acummings@smalllake.com.au,jamesharding@gmail.com,NCI F&A Comm.Mtg-4500 Bissonnet,29/03/2015 14:23:09,2137663
102.19.44.121,41160,acummings@smalllake.com.au,martinezchristian@yahoo.com.au,Commissioner.COM E-Reports for Hustlers 11/19/01,12/02/2016 00:55:26,1094
102.19.44.121,7804,nsoto@smalllake.com.au,michelle74@gmail.com,Audit Plan,21/02/2015 23:14:52,7141
102.19.44.121,63880,nsoto@smalllake.com.au,gonzalezdonald@brock-obrien.edu.au,FW: Conference Call on FERC NOPR on Revised Public Utility FilingRequirements,27/11/2015 00:56:55,6288
102.19.44.121,54681,ocox@smalllake.com.au,matthewlove@thomas.info,"Meeting Lavorato, Grigsby & Phillip Allen - EB3324",14/06/2015 01:54:26
102.19.44.121,65387,herrerawalter@smalllake.com.au,walkerjoe@yahoo.com.au,Re: EOL Credit Responses 08/16/00,25/12/2014 20:34:01,3116
102.19.44.121,4396,samuel46@smalllake.com.au,yanderson@mitchell-villa.biz,MATERNITY LEAVE,25/08/2015 17:47:10,6863
102.19.44.121,30649,samuel46@smalllake.com.au,mathew47@obrien.edu,TRV Notification:  (NG - Price P/L - 11/20/2001),18/09/2014 00:03:44,9491
102.19.44.121,42016,brookskatherine@smalllake.com.au,uhernandez@hotmail.com,RE: headset and wall,11/04/2016 18:55:56,6425
102.19.44.121,65061,emurphy@smalllake.com.au,kennedyjesse@hotmail.com,Tex - Mex,07/04/2015 16:43:58,3178
102.19.44.121,44253,jill87@smalllake.com.au,aaronmills@gmail.com,Citizens Deal,29/10/2015 03:47:20,5486547
102.19.44.121,2472,rogerswendy@smalllake.com.au,david27@yahoo.com,A Return to Regulation? California Problems Spark National Trend,05/07/2015 11:34:31,2968
102.19.44.121,14465,cwilliams@smalllake.com.au,mary02@gmail.com,RE: work email,16/12/2015 10:37:22,4450
102.19.44.121,31982,cwilliams@smalllake.com.au,davidpatel@yahoo.com,Special Bulletin,11/11/2015 01:04:22,6553532
102.19.44.121,26218,kpatterson@smalllake.com.au,carlos75@hotmail.com.au,Dr. Appt with Ingrid ultrasound,08/04/2015 10:10:39,4280
102.19.44.121,16769,kpatterson@smalllake.com.au,bryan15@anderson.biz,Enron Canada Corp. - Master Gas Agreement,30/08/2014 11:36:57,8484
102.19.44.121,58395,ruben27@smalllake.com.au,dianeshelton@hopkins.net.au,ORLANDO  --- offsite,22/09/2014 18:45:31,8201
102.19.44.121,22709,ruben27@smalllake.com.au,dave40@meyer.net.au,"EB2758:  Mtg w/Philippe, Greg & Jay re: Floor space in the new bldg.",17/01/2016 00:20:15
102.19.44.121,49634,osnyder@smalllake.com.au,mccormickraven@gmail.com,Brian Terp,17/10/2014 08:22:00,1479
102.19.44.121,55939,heatherlucas@smalllake.com.au,jensenjose@hotmail.com,Mark Koenig re: 3rd quarter presentation,26/07/2016 18:07:27,7170
102.19.44.121,25781,heatherlucas@smalllake.com.au,arnolderica@johnson-bailey.net.au,Re: Ode,25/04/2015 14:30:12,2578
102.19.44.121,31476,jlee@smalllake.com.au,qwalter@johnson-waters.com.au,"EOL Celebration Party - The Grasshopper, 506 Main @ Prairie",02/05/2016 12:13:47
102.19.44.121,15994,jlee@smalllake.com.au,tonya16@hotmail.com.au,ETS Risk System Findings,26/01/2015 06:30:00,5107
102.19.44.121,55941,deborah58@smalllake.com.au,smithbruce@medina.com,Meeting Janet,26/11/2014 06:04:37,4093
102.19.44.121,20198,deborah58@smalllake.com.au,thomas10@shields.net,USG - signed copies of the contracts,06/09/2015 05:33:43,8984
102.19.44.121,51587,wrobles@smalllake.com.au,craigchristopher@hotmail.com,Anaruq will call you in your office - (GMAC),19/10/2015 03:00:34,3271
102.19.44.121,39237,taylortracy@smalllake.com.au,michaelanderson@hotmail.com.au,Customer Event Meeting Mt. Bachelor,07/12/2014 18:46:20,3766
102.19.44.121,5927,lmelton@smalllake.com.au,debbie67@davis.info,Indian Mesa/Aura,19/08/2014 18:55:40,9508
102.19.44.121,32388,lmelton@smalllake.com.au,kclay@yahoo.com.au,"""Kay <KPlatter",20/11/2014 21:48:52,6745412
102.19.44.121,12232,fwilkinson@smalllake.com.au,tylerpalmer@benjamin.com.au,Re: Meat,19/03/2016 20:59:33,6203
102.19.44.121,39663,along@smalllake.com.au,cisneroskristin@hayes.edu.au,board/committee member fees,26/04/2015 00:17:54,5355
102.19.44.121,51140,bryangonzalez@smalllake.com.au,ashleylarson@carr.biz,Meet w/ Shari Stack - personal - EB3325,22/07/2015 03:46:14,7320
102.19.44.121,44432,bryangonzalez@smalllake.com.au,guzmanjoseph@black.info,DPR Delivery Times Update,13/07/2016 05:10:49,2594
102.19.44.121,1454,jonathanwilson@smalllake.com.au,monica12@gmail.com,Royster,03/03/2015 23:41:41,8729
102.19.44.121,56907,jonathanwilson@smalllake.com.au,daisy05@thomas-johnson.net.au,Risk Forum Meeting,20/09/2014 21:30:01,8245
102.19.44.121,5873,melindamarquez@smalllake.com.au,krystalsparks@newman-carey.biz,Response to Redrock Air Permit Delay,17/06/2015 06:57:58,4961
102.19.44.121,38255,melindamarquez@smalllake.com.au,lisa20@gmail.com,Re: Seeking Info,21/11/2014 05:42:39,4995
102.19.44.121,23670,gerald39@smalllake.com.au,michaelellis@yahoo.com.au,Mtg w/ Chris Holmes (wants to run an idea by you)  EB 47,22/12/2015 23:08:42,3785
102.19.44.121,32864,khudson@smalllake.com.au,johnortiz@kramer.info,Universal Compression Agreement,01/12/2015 01:22:29,3085
102.19.44.121,1284,jamie61@smalllake.com.au,jacksonlindsey@gmail.com,"Janet Dietrich, Eric Boyt,  EB2939"
102.19.44.121,29052,jamie61@smalllake.com.au,omunoz@hughes-booth.edu.au,Temple-Inland,26/03/2016 02:50:05,6323
102.19.44.121,14974,thodge@smalllake.com.au,leederrick@brooks.edu.au,"Mtg:  3321, Art Committee",01/11/2014 02:09:52
102.19.44.121,36484,melissa13@smalllake.com.au,mcox@yahoo.com.au,FW: Merger Questions,09/12/2014 09:18:33,7820
102.19.44.121,5759,kellymartin@smalllake.com.au,raymondhansen@leonard.net.au,Exec. Committe Mtg.,20/01/2015 13:57:40,1624
102.19.44.121,34030,joshuacruz@smalllake.com.au,beanalexander@hotmail.com.au,What's your credit score?,19/10/2015 11:38:24,4960
102.19.44.121,38232,markrichard@smalllake.com.au,zacharyholden@henderson.org.au,Re: Your note,31/12/2014 15:35:39,3088
102.19.44.121,36369,wilsonandrew@smalllake.com.au,sandrasimmons@yahoo.com,Sandi Braband,03/11/2015 18:04:12,3097
102.19.44.121,59966,clarkjeremy@smalllake.com.au,christopher96@barton.org,U of Texas Conference on ERCOT,03/12/2015 09:31:37,3091
102.19.44.121,43363,clarkjeremy@smalllake.com.au,edgar05@yahoo.com,"Due Diligence Meeting w/McMahon, Bowen, Brown"
102.19.44.121,2347,deanna75@smalllake.com.au,sarahrose@salinas-kelley.com.au,"Re: ClickPaper approvals, 2-28-01 _ GCP Response - Complete",18/12/2014 13:16:57
102.19.44.121,30175,amysparks@smalllake.com.au,moonemily@rodriguez.com,"Meeting w/Janet, Ed & Ducote EB3321",24/08/2014 16:24:41
102.19.44.121,45910,amysparks@smalllake.com.au,robertlloyd@armstrong.biz,RSVP'D No - BEAR Board Mtg (Nicole 713.940.3087) - 2223 West Loop South - 1s,09/02/2015 04:42:09,6108
102.19.44.121,13253,jasminesimon@smalllake.com.au,crodriguez@cochran.net.au,CAISO Notice - Implementation of BEEP Split,08/04/2015 20:17:10,6180
102.19.44.121,24213,haysjohnny@smalllake.com.au,gedwards@merritt-mullins.edu.au,Joe Bob Perkins,08/12/2015 11:30:38,2802
102.19.44.121,58036,haysjohnny@smalllake.com.au,edwardwong@swanson.edu,Enron Mentions- 11/27/01,29/12/2014 12:06:53,8476
102.19.44.121,6113,huntmichael@smalllake.com.au,jonescourtney@ashley.info,Burlington HH,08/09/2015 11:16:06,8196
102.19.44.121,56011,perezcassandra@smalllake.com.au,dlynch@garcia-rodriguez.info,FW: Enron golf team,25/02/2016 03:51:37,4279
102.19.44.121,32446,connormiddleton@smalllake.com.au,lawrencemorgan@wallace.net,"Sally Beck, Dave Samuels shared back office",31/12/2015 15:32:21
